PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO;M3_ENTREGUE;HORA_SAIDA;HORA_CHEGADA;MOTIVO_ATRASO
1653;2022-05-08;1651;724;89;1;33.85;ENTREGUE;469.58;34.374401591336465;17:56:38;23:07:35;
437;2022-06-28;1605;1760;18;2;48.53;ATRASADO;421.69;48.968030247032424;13:04:12;05:56:58;Manutenção
1585;2025-04-28;329;2506;30;1;7.34;ENTREGUE;343.48;7.668353008263077;10:20:36;14:37:07;
1652;2024-10-27;1316;2265;57;1;35.98;ENTREGUE;330.95;32.59985962276788;20:58:13;08:42:02;
351;2023-02-18;1501;1614;28;2;42.86;ENTREGUE;310.35;40.080577088040606;11:27:59;03:48:32;
1901;2021-10-31;90;2160;43;2;47.55;ENTREGUE;342.57;45.41657928420431;04:56:21;07:47:50;
850;2024-07-13;1114;2565;81;2;33.71;ATRASADO;299.73;35.27358430252324;06:11:27;19:49:20;Trânsito
1618;2021-12-26;1050;860;40;3;35.15;ENTREGUE;496.35;32.71611842678652;06:31:22;17:20:23;
1274;2022-10-27;1759;1515;72;3;16.6;ENTREGUE;393.29;15.148787107414073;17:02:19;23:15:42;
864;2024-02-16;1976;2433;67;1;16.19;ENTREGUE;471.14;14.663914528462662;23:13:52;09:04:20;
292;2025-03-21;206;1888;41;2;10.78;ENTREGUE;444.1;10.912062756717752;18:24:07;11:55:35;
504;2022-02-20;386;1176;5;1;16.32;ENTREGUE;362.97;16.001882045326145;23:16:22;04:20:59;
1423;2024-09-06;78;1888;3;3;7.86;ENTREGUE;314.13;7.362697076183597;00:05:58;01:25:40;
1736;2022-09-16;916;855;76;1;13.15;ENTREGUE;304.72;13.17156782289758;03:51:53;18:08:24;
1275;2022-10-23;1204;2149;40;4;20.18;ENTREGUE;372.08;18.88278987984287;23:05:38;00:23:57;
1518;2024-01-01;75;528;20;4;27.16;ENTREGUE;342.36;24.49333423166971;08:28:50;08:11:33;
804;2021-11-29;982;763;17;4;13.84;ENTREGUE;499.85;12.610021645589395;07:35:30;21:15:10;
992;2021-04-29;1947;2385;62;1;11.11;ATRASADO;282.39;10.258487338404958;21:02:56;13:14:11;Manutenção
1973;2022-04-23;600;2595;20;4;16.62;ENTREGUE;294.32;16.49325166059624;18:07:31;02:07:07;
893;2021-11-04;1723;1513;89;4;26.29;ATRASADO;460.94;23.837577002759748;04:52:52;17:42:45;Clima
1753;2021-02-06;202;2541;9;3;38.39;ENTREGUE;307.09;39.42235149547867;05:14:40;05:49:26;
1965;2024-06-20;457;73;47;2;45.52;ENTREGUE;386.74;42.16949902719529;21:00:02;13:56:25;
1233;2021-03-15;659;1731;92;3;24.15;ENTREGUE;309.35;22.316375770239972;13:00:52;16:22:21;
1732;2024-05-22;151;2447;9;2;11.48;ENTREGUE;415.41;10.683542327849569;17:17:10;05:06:33;
491;2024-12-06;1029;2723;56;2;11.07;ENTREGUE;472.65;11.499891375855153;17:14:26;04:28:54;
543;2022-05-17;1216;396;45;2;47.73;ENTREGUE;365.97;45.87659515970055;14:27:42;12:44:22;
1000;2023-02-23;880;173;76;4;31.04;ENTREGUE;300.4;31.88073770668658;17:01:00;20:44:54;
1106;2025-04-04;1132;641;16;4;45.34;ENTREGUE;367.97;47.49052537726189;17:42:16;10:39:52;
1331;2024-08-12;1801;2712;37;4;41.32;ENTREGUE;356.07;38.396286717190605;18:47:39;14:58:24;
331;2021-12-07;314;2297;80;2;7.61;ENTREGUE;495.99;7.011890146762894;03:07:15;22:34:50;
293;2025-02-04;1852;2769;79;1;5.67;ATRASADO;397.02;5.495071150977481;16:01:18;08:20:27;Clima
143;2021-09-21;826;801;82;2;43.75;ENTREGUE;299.02;41.160417998292694;00:28:50;04:01:46;
121;2024-10-23;1124;2673;48;3;32.96;ENTREGUE;439.81;30.830731557503906;18:14:46;23:42:56;
145;2022-09-05;1969;350;58;1;9.31;ENTREGUE;367.09;8.668015533586273;22:42:08;14:47:59;
1614;2022-07-10;737;454;26;4;8.09;ATRASADO;385.2;8.066491437848523;01:50:20;00:24:38;Clima
1985;2023-09-13;217;841;52;3;28.85;ENTREGUE;333.39;29.70114579736388;06:08:30;19:41:52;
1994;2024-12-03;54;1688;92;1;19.26;ENTREGUE;342.97;18.031489708405786;17:04:14;06:28:52;
304;2024-02-21;1293;2158;99;4;23.35;ENTREGUE;405.31;21.10371803308925;21:07:04;00:14:22;
681;2021-04-21;1372;1104;22;1;31.56;ATRASADO;320.71;29.21026015902951;13:16:41;22:28:44;Trânsito
1167;2022-08-06;931;2428;59;4;41.73;ENTREGUE;394.71;37.89163018941648;21:57:48;21:03:55;
73;2022-01-23;942;798;73;3;46.8;ENTREGUE;307.19;47.090613201494456;12:45:59;18:23:32;
1804;2021-04-20;1146;1928;90;3;17.9;ATRASADO;488.56;17.668634182583812;12:16:33;14:38:58;Trânsito
1313;2024-11-01;187;981;61;4;42.41;ATRASADO;410.02;40.25621350211188;06:03:33;15:58:55;Trânsito
263;2025-01-20;660;1826;30;3;15.31;ENTREGUE;370.71;15.37565602809237;02:45:05;11:38:18;
1990;2024-02-01;6;588;25;3;15.0;ENTREGUE;453.17;13.602976237863553;12:42:25;18:57:33;
103;2024-12-25;1700;1657;16;3;22.01;ENTREGUE;404.73;21.04226417463493;01:55:26;01:54:27;
1703;2024-10-25;598;2061;23;2;27.4;ENTREGUE;305.47;26.288938502988234;05:23:54;05:54:17;
1380;2022-02-13;732;2957;22;4;5.15;ENTREGUE;316.74;5.167504841948051;16:38:00;22:00:00;
956;2023-12-05;666;354;97;1;13.88;ENTREGUE;474.55;13.979196294644392;09:39:01;15:15:42;
1496;2021-06-02;405;2003;46;1;37.6;ATRASADO;373.91;35.06462305540518;08:06:38;15:50:46;Clima
941;2025-03-12;1428;2248;37;1;10.03;ENTREGUE;284.92;10.502718466232908;17:55:50;03:58:34;
1265;2022-03-09;924;1604;79;4;5.96;ENTREGUE;435.14;6.082127843250866;13:32:10;21:48:06;
701;2022-09-10;523;736;3;1;46.37;ENTREGUE;479.21;43.54106172412353;17:56:00;06:53:03;
692;2023-11-06;955;1942;21;1;14.9;ENTREGUE;344.15;14.256829143798544;10:20:40;05:06:29;
1333;2021-01-09;639;2194;36;2;19.97;ENTREGUE;382.34;19.65605075149653;03:40:46;08:30:35;
243;2022-02-24;819;913;58;2;12.23;ENTREGUE;469.68;12.019013095940878;06:00:49;02:55:41;
860;2025-07-19;1964;10;33;4;34.76;ENTREGUE;426.31;35.4279467238341;23:46:21;06:22:25;
147;2023-06-19;1468;932;91;4;8.43;ENTREGUE;343.87;8.645025118566206;04:09:45;16:52:29;
1860;2023-05-16;736;671;49;4;7.31;ATRASADO;354.23;6.850252706936547;04:59:04;14:55:06;Clima
808;2025-01-05;1426;2733;56;4;24.37;ENTREGUE;419.61;24.59788675210891;17:14:45;10:54:03;
761;2021-01-17;1101;1864;56;2;15.71;ENTREGUE;347.93;14.716323197484844;03:03:41;01:25:21;
1033;2022-10-19;1442;2486;75;1;17.4;ENTREGUE;446.23;18.172400058015608;03:57:36;01:21:04;
486;2022-09-13;417;1718;98;3;35.45;ATRASADO;477.08;32.01155066162247;20:53:00;15:10:43;Manutenção
1569;2023-05-29;1801;618;65;2;39.54;ENTREGUE;465.49;40.33013444206208;02:52:17;09:25:07;
194;2025-03-13;1228;477;82;3;44.45;ENTREGUE;361.74;41.053275820577674;15:38:19;06:00:45;
1930;2022-10-19;1082;1682;83;1;7.79;ENTREGUE;291.51;7.945688910038862;11:17:35;16:47:38;
694;2023-10-31;934;631;71;4;29.87;ATRASADO;429.56;29.23299421756423;21:35:26;04:15:33;Trânsito
1727;2022-05-07;504;2045;59;3;40.32;ENTREGUE;417.27;41.72016411045847;06:03:36;03:01:21;
1651;2022-09-01;1808;2057;15;4;5.03;ENTREGUE;294.32;4.546023903361511;00:25:58;07:00:00;
1504;2021-08-20;928;2038;100;1;37.51;ENTREGUE;334.8;36.307101123657006;20:51:37;13:43:38;
965;2025-02-03;1509;1715;74;4;11.21;ENTREGUE;418.49;10.160301533284452;02:26:05;00:32:39;
797;2024-09-15;1526;1146;44;2;23.02;ENTREGUE;452.04;23.8683781601837;19:20:59;12:52:55;
399;2022-01-24;766;2726;69;2;10.3;ENTREGUE;447.15;10.793673836341634;08:16:38;10:17:16;
227;2023-02-03;1819;2381;2;1;6.3;ENTREGUE;425.45;5.728496323692063;18:18:29;15:09:01;
1752;2023-05-20;615;1170;60;2;42.41;ENTREGUE;351.13;44.369666374231606;03:49:19;18:30:21;
421;2023-06-10;329;371;59;4;17.99;ENTREGUE;371.36;18.64867659134818;22:32:46;10:46:23;
788;2023-10-17;457;2674;2;1;35.24;ENTREGUE;326.31;35.377967027212186;15:18:54;13:56:28;
925;2022-05-02;1392;2420;73;4;27.02;ENTREGUE;399.51;27.881878882423017;22:03:24;16:49:55;
1021;2021-11-18;1116;1840;8;2;25.4;ENTREGUE;419.69;26.165421019114255;13:29:54;04:26:15;
1735;2025-05-25;82;2612;78;4;29.46;ENTREGUE;397.27;27.552898184570275;15:36:47;10:41:22;
1642;2021-04-16;1401;1836;25;4;11.34;ENTREGUE;404.5;11.493362187181223;14:54:40;18:54:35;
1;2022-01-11;199;531;66;2;14.16;ENTREGUE;285.7;13.066036391625849;01:40:08;00:02:34;
829;2023-12-03;1862;1936;75;3;30.35;ATRASADO;437.22;31.68097057608867;22:25:11;11:23:47;Trânsito
276;2023-11-17;1954;581;93;2;27.59;ENTREGUE;454.32;28.012822645277392;13:31:51;07:07:55;
1921;2024-06-30;461;1705;2;2;29.43;ENTREGUE;404.53;27.854713204185373;17:50:40;04:59:23;
1964;2023-06-29;1577;1725;73;3;22.92;ENTREGUE;407.0;21.93704770117626;05:17:22;00:04:48;
1941;2023-03-25;1618;2739;16;3;34.84;ENTREGUE;359.0;35.42073422827474;06:26:40;15:51:32;
1620;2024-06-07;1096;1625;85;4;16.42;ENTREGUE;374.3;16.152861281266276;23:19:20;20:25:04;
502;2025-08-07;1942;1327;98;2;13.12;ENTREGUE;364.26;12.36347687508829;20:02:34;03:16:27;
924;2023-05-06;886;2753;81;2;30.7;ENTREGUE;380.63;30.148584915181274;11:18:35;03:23:59;
1709;2021-04-27;522;2513;19;4;42.4;ENTREGUE;443.99;43.300025655087346;09:30:24;15:10:59;
1348;2021-07-11;307;2184;68;2;42.72;ENTREGUE;390.53;43.18956839897737;11:24:07;14:34:18;
1112;2021-02-02;764;855;71;4;19.9;ENTREGUE;362.25;20.653439133226;09:16:42;04:24:47;
964;2024-01-29;1700;1402;52;1;32.6;ENTREGUE;487.34;33.83482287946916;23:40:49;09:44:00;
814;2025-08-10;568;2035;64;3;19.99;ENTREGUE;350.17;18.661836156065185;18:06:37;03:13:06;
937;2024-10-23;1967;1701;58;2;35.11;ENTREGUE;435.71;32.87566502437294;02:11:16;15:09:24;
659;2025-04-02;1205;906;85;2;24.91;ENTREGUE;428.72;23.72982982068806;01:54:57;18:51:18;
1188;2022-06-18;1278;2256;97;3;43.38;ENTREGUE;354.07;39.77737941019501;16:59:12;21:14:27;
963;2021-03-08;1424;1036;16;2;20.81;ENTREGUE;353.23;19.343663895455492;05:52:29;21:41:30;
239;2023-08-09;303;2553;22;2;9.96;ENTREGUE;329.22;10.298399353090376;13:57:10;04:34:49;
475;2022-01-20;1131;2971;68;2;48.59;ENTREGUE;297.9;45.58429963128429;19:21:52;11:23:53;
232;2023-08-22;1424;1869;25;4;31.51;ENTREGUE;383.95;32.17025047454943;20:04:14;00:41:49;
117;2021-01-23;388;2292;71;4;26.84;ENTREGUE;437.0;24.62199865636832;02:26:30;23:33:47;
636;2022-05-01;1482;330;1;3;14.55;ENTREGUE;463.57;13.849056003049647;05:15:28;18:30:04;
1069;2025-07-15;1015;2691;95;4;20.63;ENTREGUE;376.81;19.096881203729644;22:40:23;20:40:45;
858;2025-06-02;800;2790;61;2;36.75;ENTREGUE;347.34;34.12276578217471;05:22:25;13:36:05;
1740;2023-08-19;826;93;22;2;43.75;ENTREGUE;454.56;44.65568142889179;21:35:23;00:29:06;
1785;2024-03-31;1488;123;61;1;28.85;ENTREGUE;495.55;26.896383403254827;13:08:41;05:06:25;
77;2023-07-20;796;1247;40;3;36.88;ENTREGUE;397.32;34.329024559846616;13:43:39;13:23:52;
1489;2022-11-25;1559;2661;93;4;19.56;ATRASADO;479.71;18.365283464080694;08:34:55;05:00:24;Trânsito
1120;2025-03-15;687;68;65;2;43.94;ENTREGUE;391.15;43.40962888683368;06:35:48;16:29:06;
234;2021-11-15;421;1837;59;2;28.39;ENTREGUE;483.24;25.881528946346467;03:29:24;17:00:50;
923;2024-08-17;395;790;32;4;26.95;ENTREGUE;453.1;25.65016128369557;10:45:15;03:41:55;
1980;2025-07-02;767;2717;82;1;46.45;ATRASADO;390.87;43.085643452178275;19:01:17;06:43:56;Trânsito
79;2024-02-12;23;697;6;2;36.63;ENTREGUE;305.76;34.714051037411046;05:26:08;12:54:54;
211;2023-01-04;1689;662;26;1;32.43;ENTREGUE;418.47;34.031330431559354;18:04:14;23:36:37;
266;2024-09-17;1276;77;47;4;42.79;ATRASADO;385.89;39.210073487470794;11:01:30;08:41:21;Trânsito
1088;2021-03-24;1817;2516;83;1;9.26;ENTREGUE;320.54;8.860246989092394;07:04:55;10:32:24;
1574;2024-07-29;1108;1188;33;1;22.29;ENTREGUE;280.32;22.387237057047287;07:27:10;09:07:39;
707;2024-05-05;1626;2271;3;1;31.2;ENTREGUE;359.25;28.93557127865875;00:03:44;14:17:54;
892;2022-03-31;957;427;7;3;23.8;ENTREGUE;445.94;23.801793810325382;20:49:26;06:16:37;
1061;2023-12-05;352;1812;15;3;30.18;ENTREGUE;410.27;28.90034095391765;06:50:10;15:03:36;
1947;2025-06-16;1823;1753;78;3;29.99;ENTREGUE;400.24;27.101549802106906;16:53:40;21:38:42;
1751;2025-06-15;368;2872;11;2;12.4;ENTREGUE;314.13;12.539294399923486;16:55:17;03:51:18;
740;2021-11-07;22;556;20;2;37.13;ATRASADO;448.55;37.81642016861527;08:45:37;22:35:43;Clima
362;2022-10-28;108;2204;68;1;17.32;ENTREGUE;452.76;17.598788681156638;09:53:49;19:43:32;
1038;2024-02-06;764;2475;76;4;19.55;ATRASADO;485.38;20.443127809934165;04:53:48;20:45:58;Manutenção
1936;2022-01-17;1942;2338;98;4;9.69;ATRASADO;332.71;9.258338324737077;03:02:37;23:27:32;Clima
453;2022-11-11;1648;468;93;1;43.48;ENTREGUE;439.53;39.230589526802824;01:59:01;04:24:20;
264;2021-10-28;1059;411;84;3;27.53;ENTREGUE;493.03;26.868102089849426;23:32:42;18:40:29;
355;2022-06-01;1483;379;85;3;29.3;ATRASADO;323.47;29.690522710385462;16:41:53;12:48:06;Manutenção
538;2022-06-05;350;85;91;3;29.84;ENTREGUE;301.69;29.0349060142849;04:29:09;15:06:55;
1508;2022-03-10;1285;2134;18;3;45.03;ENTREGUE;405.49;46.30847981919266;00:07:05;17:08:07;
1792;2023-10-12;1131;2681;31;1;16.0;ATRASADO;346.93;16.709662777151745;03:14:58;05:54:46;Manutenção
1008;2024-04-19;720;2371;82;3;23.66;ENTREGUE;419.25;21.588246946935396;19:38:51;02:15:57;
1230;2023-07-27;58;1127;31;3;38.72;ATRASADO;295.83;35.854612537891434;02:52:16;13:14:24;Trânsito
780;2022-02-26;1332;423;46;3;36.77;ENTREGUE;372.76;35.44611982386475;15:42:01;19:46:32;
487;2021-08-24;318;1496;15;2;34.59;ENTREGUE;320.9;32.04620513930994;02:28:48;19:12:38;
1697;2021-06-28;1753;2931;66;2;28.4;ENTREGUE;334.0;26.50281517137625;01:44:31;01:55:09;
1019;2023-02-23;1836;1449;19;2;5.45;ENTREGUE;302.29;5.10034716656329;22:34:38;21:07:58;
1701;2021-11-30;798;2612;92;2;26.97;ENTREGUE;412.36;24.819266531166697;20:51:40;14:28:18;
1132;2024-05-13;299;729;27;3;23.17;ENTREGUE;472.08;23.341511662798307;00:24:18;19:02:25;
1199;2023-01-15;526;2159;41;2;44.03;ENTREGUE;290.01;44.96870238315275;01:19:46;21:35:37;
782;2022-05-12;1032;1893;10;4;42.96;ENTREGUE;474.7;39.01138030417347;09:30:55;08:49:44;
1542;2022-10-29;1037;333;63;3;38.86;ENTREGUE;462.0;39.639702946924295;17:47:14;04:52:20;
1307;2024-02-14;1993;2582;59;2;10.97;ENTREGUE;408.74;10.81981674682044;10:40:40;15:10:51;
1027;2023-07-14;1421;1923;68;4;24.74;ENTREGUE;342.51;25.805900788307795;14:55:09;10:54:03;
1630;2021-01-15;1393;511;73;3;43.3;ENTREGUE;489.05;43.78656024260819;06:13:09;16:31:52;
1971;2025-07-12;1181;2619;10;3;10.91;ENTREGUE;334.7;10.363152916503319;11:48:07;12:48:29;
1144;2023-05-06;1118;2125;51;4;30.72;ENTREGUE;350.11;28.438097387228208;00:21:23;17:46:32;
1992;2023-09-01;605;333;85;3;29.91;ENTREGUE;413.83;27.9844091284829;12:35:22;13:20:48;
936;2021-05-24;1864;504;59;4;11.55;ENTREGUE;424.79;10.754240056310188;12:43:07;01:30:03;
1178;2025-02-07;1773;2070;64;2;38.19;ENTREGUE;379.97;36.31524545071632;03:54:10;00:25:30;
979;2021-04-28;754;1579;42;1;45.98;ENTREGUE;458.52;44.10324538083335;09:11:09;20:28:37;
673;2024-11-14;1457;2402;47;3;6.88;ENTREGUE;301.09;6.468059385698512;15:15:05;15:15:48;
413;2024-04-30;922;459;70;2;13.54;ATRASADO;299.13;14.198309853021106;17:49:46;06:28:44;Clima
1880;2024-06-11;1713;1797;89;3;27.52;ENTREGUE;405.79;28.16780487539753;21:11:52;15:36:38;
1560;2024-05-07;1937;2783;45;1;41.22;ENTREGUE;341.93;42.170545183533136;00:49:00;08:35:44;
209;2025-05-26;1512;927;25;3;10.16;ENTREGUE;362.69;9.348517050889033;06:10:11;04:28:31;
370;2021-02-09;383;1567;92;4;27.53;ENTREGUE;312.58;28.620915554863583;11:01:29;01:49:48;
484;2023-08-25;1754;680;55;3;36.33;ATRASADO;438.55;35.0293877572411;14:29:21;18:14:22;Clima
902;2022-09-15;1070;2218;57;3;45.71;ENTREGUE;343.69;41.160303883383996;07:38:29;16:09:47;
1946;2025-07-03;1066;799;38;4;37.49;ENTREGUE;308.98;36.93758443406511;01:44:55;08:38:21;
398;2022-04-13;46;2154;97;1;32.87;ENTREGUE;376.2;32.02650616816266;15:34:19;06:55:28;
1253;2024-05-03;194;1763;86;3;36.93;ENTREGUE;466.46;33.9584444499557;18:55:12;13:14:17;
1657;2023-10-31;640;257;90;3;23.96;ENTREGUE;484.65;24.453026505166264;08:59:38;18:04:06;
676;2022-07-05;501;777;67;1;41.45;ENTREGUE;297.64;43.23098383954719;08:56:07;18:13:44;
1993;2022-06-25;943;1116;47;4;40.91;ENTREGUE;365.1;38.78922232947425;23:16:46;20:31:47;
738;2021-11-22;1876;803;44;1;33.76;ENTREGUE;290.24;35.356625805688786;06:24:49;10:17:53;
1748;2024-12-07;1249;1594;86;3;48.43;ATRASADO;390.68;43.636624816292624;15:12:37;10:09:29;Clima
639;2021-08-19;125;196;31;1;16.27;ENTREGUE;460.13;16.74356410734549;08:34:00;12:32:21;
1279;2025-05-14;1325;725;55;1;38.18;ENTREGUE;360.81;36.69077439771621;07:28:22;04:12:12;
1635;2023-06-22;1678;1248;48;3;41.63;ENTREGUE;474.74;41.75205415851866;23:41:15;02:49:36;
123;2025-02-19;1940;502;83;2;38.75;ENTREGUE;479.53;35.75917376057535;20:11:20;16:02:23;
1108;2025-02-02;943;584;7;2;17.33;ENTREGUE;479.22;17.516862907364843;15:03:57;00:36:27;
1439;2022-11-01;196;2481;6;4;48.32;ENTREGUE;479.47;49.49878940861463;10:08:56;01:24:15;
343;2025-08-19;1237;1215;73;2;41.82;ENTREGUE;303.05;39.769523738074646;14:13:48;10:55:29;
898;2023-11-03;1827;2960;59;1;36.12;ATRASADO;478.49;32.93345211287694;03:44:08;07:38:11;Manutenção
1379;2021-08-16;1648;1967;35;2;26.8;ENTREGUE;360.42;24.17733428277929;16:06:48;19:44:19;
619;2022-09-19;1686;2815;51;4;30.79;ENTREGUE;485.2;29.41365530244989;10:12:10;02:51:14;
1889;2022-05-21;1449;2192;55;1;18.82;ATRASADO;361.27;18.838337304608125;12:02:10;08:57:39;Clima
1203;2021-07-13;941;147;94;1;13.69;ENTREGUE;280.29;14.148684427552087;17:52:43;14:02:07;
1162;2022-04-19;1506;849;15;2;8.17;ENTREGUE;335.72;7.95224358087495;06:01:28;09:39:08;
700;2021-05-06;289;558;82;4;5.32;ENTREGUE;318.53;5.581121510874488;21:09:48;03:02:56;
188;2021-03-30;824;2287;84;4;41.15;ATRASADO;287.58;42.810451186448354;06:34:47;18:25:10;Trânsito
1080;2024-12-10;804;468;20;1;33.22;ENTREGUE;329.66;34.25391110573483;13:51:36;11:56:26;
1169;2021-02-09;801;903;73;3;37.17;ENTREGUE;478.32;35.09443077838502;04:09:41;19:52:14;
596;2021-05-28;1088;2737;18;2;20.08;ATRASADO;416.05;19.383597261918606;18:57:18;03:26:00;Clima
468;2021-05-28;197;2211;25;2;31.03;ENTREGUE;295.67;28.229330697324908;19:39:29;21:02:05;
1166;2025-01-22;566;1994;34;2;21.8;ATRASADO;299.48;20.148949735755348;16:39:28;09:57:01;Trânsito
1555;2023-05-24;1540;461;7;4;31.17;ENTREGUE;499.14;28.86556026963181;05:46:03;11:17:11;
1530;2021-08-18;135;2092;26;2;14.77;ENTREGUE;380.72;13.958724374975414;20:11:23;11:09:05;
1623;2025-03-17;831;2495;47;1;43.28;ATRASADO;414.96;42.12338828309912;06:56:53;00:49:17;Trânsito
391;2023-10-19;1303;2517;75;3;17.8;ATRASADO;434.91;17.53151187800519;21:52:03;22:50:47;Clima
1317;2025-06-22;1321;2315;45;1;6.08;ENTREGUE;492.0;6.058493979576864;19:51:08;21:10:15;
1874;2024-06-16;1545;867;63;3;44.81;ENTREGUE;308.34;41.35652321670453;00:41:15;07:13:09;
1377;2023-03-01;1736;1291;53;4;40.71;ENTREGUE;487.84;42.291149197218004;09:23:05;06:06:22;
404;2023-09-24;1024;2736;45;3;5.95;ENTREGUE;494.34;5.791295562109188;14:02:53;20:04:49;
47;2023-08-11;1720;1532;30;4;22.79;ENTREGUE;368.33;22.628341791605735;19:05:07;14:08:41;
1187;2021-05-02;303;2656;54;2;37.95;ENTREGUE;291.01;38.23688164283926;01:59:20;16:49:38;
9;2024-08-07;78;2134;66;2;24.41;ENTREGUE;355.32;23.42594707821615;14:59:03;07:56:58;
1151;2022-03-23;964;1837;58;4;39.98;ENTREGUE;488.94;37.222025710839645;07:25:34;18:06:58;
469;2024-05-21;146;2972;27;4;12.94;ENTREGUE;412.62;13.071129435580486;12:26:51;04:51:18;
223;2024-06-15;1187;343;44;1;15.16;ENTREGUE;411.2;15.412501995947258;16:18:40;11:46:21;
1312;2024-09-07;1802;2841;62;2;41.29;ENTREGUE;281.37;37.31039136388772;06:54:56;18:02:01;
438;2023-06-20;664;2143;47;1;45.22;ENTREGUE;492.38;42.01018417794096;10:52:39;04:01:17;
329;2022-04-13;1453;1515;14;1;47.42;ENTREGUE;354.98;44.43896017217129;17:52:20;17:21:14;
115;2024-10-06;1578;138;52;2;28.16;ENTREGUE;486.9;27.789203584519537;07:14:59;18:48:14;
634;2023-05-13;1990;2335;63;3;13.42;ENTREGUE;282.63;12.468213712628417;18:14:50;16:29:49;
1147;2023-08-06;128;2945;47;3;5.43;ENTREGUE;428.37;5.299558819148916;17:52:00;11:03:31;
600;2023-08-25;10;2504;15;3;12.34;ENTREGUE;372.48;12.082074734173124;23:04:44;22:03:12;
640;2024-07-19;618;498;10;1;34.67;ENTREGUE;452.24;31.94599675830481;14:51:22;01:36:39;
1982;2025-04-27;1956;2527;48;1;42.11;ENTREGUE;316.25;40.17268049864846;03:58:29;11:09:52;
1663;2025-06-04;1141;459;90;3;20.99;ENTREGUE;441.39;20.470222254131755;01:41:38;00:17:55;
1503;2022-08-20;944;2228;49;3;37.48;ENTREGUE;399.64;38.197847011771735;16:17:41;15:51:28;
629;2023-11-19;111;1796;97;3;48.39;ENTREGUE;458.22;44.28012371240274;15:48:29;14:32:24;
295;2023-06-04;1457;2083;1;1;11.84;ATRASADO;499.02;11.230952952101907;07:34:51;21:00:04;Manutenção
1677;2024-03-21;957;1130;43;3;48.36;ENTREGUE;475.91;49.16093300423161;15:38:09;08:50:54;
1264;2021-03-21;1271;2163;77;2;42.0;ENTREGUE;442.41;41.28060732951354;15:55:35;06:35:25;
8;2025-01-06;1703;1444;5;1;41.96;ENTREGUE;371.33;37.963150726785514;18:15:02;20:43:34;
357;2022-06-11;1184;530;5;1;10.17;ENTREGUE;318.25;9.77962954524112;09:08:52;02:15:50;
336;2023-01-04;456;1760;9;4;45.58;ENTREGUE;465.05;46.09232190808869;14:45:30;00:09:11;
754;2024-12-29;1811;352;85;2;48.93;ENTREGUE;313.22;45.08847605444606;21:33:20;19:05:59;
670;2023-06-30;1576;706;77;1;21.75;ENTREGUE;376.91;21.29269203827099;23:27:35;00:25:24;
1055;2024-08-27;1091;2163;43;3;6.57;ENTREGUE;284.31;6.780852963142983;09:15:21;07:04:01;
1825;2022-03-16;148;2352;20;1;14.75;ENTREGUE;488.82;13.61504127575629;05:20:43;22:04:36;
1803;2025-03-11;763;293;62;2;18.32;ATRASADO;410.48;17.98774134833;11:41:54;14:32:05;Trânsito
477;2023-02-13;740;2115;63;4;34.94;ENTREGUE;467.45;34.50296980134424;21:04:24;09:32:13;
1016;2025-04-12;591;2868;61;2;15.56;ENTREGUE;396.4;16.329179724468958;08:50:41;10:36:54;
374;2023-09-26;1759;1817;20;1;10.52;ENTREGUE;325.11;10.16719256322347;20:09:07;21:20:06;
1691;2021-05-24;380;2823;71;4;23.68;ENTREGUE;417.4;22.316938593386844;00:48:40;20:11:22;
1034;2022-11-25;359;1770;98;1;37.47;ATRASADO;453.23;38.37467810002691;02:45:26;19:58:45;Clima
485;2024-03-04;869;2641;23;2;48.82;ENTREGUE;340.18;50.72727105194676;11:58:14;04:00:45;
1152;2022-05-01;995;2465;62;1;34.4;ENTREGUE;458.02;32.09282832755377;12:56:30;17:43:08;
719;2023-11-03;1724;1747;17;2;16.34;ENTREGUE;380.78;15.394000197878116;20:04:24;22:45:24;
750;2022-11-12;470;967;84;3;15.73;ENTREGUE;307.18;15.631455332219192;02:28:56;18:35:22;
439;2022-04-19;784;467;32;2;46.48;ENTREGUE;481.23;48.64361038934169;20:31:44;17:03:48;
1649;2023-05-12;852;1169;92;1;46.34;ENTREGUE;456.63;48.10038577224665;18:51:09;22:55:18;
1409;2024-08-31;1951;1944;90;2;14.68;ENTREGUE;491.38;14.59792468407264;20:21:33;13:58:56;
1541;2025-08-22;1213;1708;12;1;13.57;ENTREGUE;462.68;13.142866217319147;15:16:02;23:57:46;
727;2023-06-10;1139;1586;70;2;31.92;ENTREGUE;400.65;28.91348274445532;02:57:49;23:45:44;
74;2021-08-03;908;369;59;2;45.68;ENTREGUE;393.73;43.41548439427461;12:11:30;09:03:21;
901;2021-05-15;1209;2014;24;2;39.05;ENTREGUE;338.3;38.780876613520604;08:18:19;23:50:53;
1842;2025-06-02;135;678;42;1;27.74;ENTREGUE;454.01;29.059167269751022;00:58:18;02:42:44;
144;2023-01-23;1932;371;88;3;18.9;ATRASADO;406.81;18.503133232168278;15:01:10;05:28:18;Manutenção
1820;2023-01-11;1710;247;12;4;16.39;ENTREGUE;311.98;15.724593733347774;00:45:34;03:08:03;
