PEDIDO_ID;DATA_PEDIDO;CLIENTE_ID;OBRA_ID;USINA_ID;TIPOCONCRETO_ID;M3_PEDIDO;STATUS;PRECO_UNITARIO
1575;2022-09-19;359;611;72;2;32.27;CONFIRMADO;444.67
1576;2021-07-11;784;2021;7;1;5.86;CANCELADO;284.61
1577;2022-11-06;1827;1003;55;1;28.37;CANCELADO;358.21
1578;2024-03-11;453;2848;34;4;5.05;CONFIRMADO;421.67
1579;2023-08-23;601;1183;61;2;45.61;CONFIRMADO;312.43
1580;2024-09-08;7;1015;24;3;11.17;CANCELADO;471.45
1581;2025-08-05;263;781;61;1;17.12;CONFIRMADO;440.5
1582;2022-10-29;1345;159;27;2;22.3;CONFIRMADO;433.41
1583;2025-07-19;1505;2042;61;3;20.44;CONFIRMADO;287.89
1584;2025-04-14;808;1986;97;2;44.13;CANCELADO;304.89
1585;2025-04-28;329;2506;30;1;7.34;CONFIRMADO;343.48
1586;2022-05-13;521;1938;69;1;5.61;CONFIRMADO;316.29
1587;2024-10-01;1257;1560;64;1;45.22;CANCELADO;329.97
1588;2025-05-15;1976;1101;28;1;14.77;CONFIRMADO;460.31
1589;2023-09-11;161;421;67;4;14.06;CONFIRMADO;366.83
1590;2023-06-24;975;380;52;2;16.61;CANCELADO;312.01
1591;2025-07-11;706;408;93;2;9.02;CONFIRMADO;289.37
1592;2023-10-19;628;1780;31;3;49.19;CONFIRMADO;388.63
1593;2022-08-21;1232;1214;84;1;19.5;CONFIRMADO;472.31
1594;2024-07-24;1178;1172;3;3;15.1;CANCELADO;443.0
1595;2025-06-10;1404;767;75;4;5.59;CONFIRMADO;386.05
1596;2021-06-25;1322;570;100;4;30.03;CONFIRMADO;327.69
1597;2022-10-29;1336;1105;35;2;9.19;CONFIRMADO;453.29
1598;2022-12-22;463;764;28;3;10.41;CONFIRMADO;356.88
1599;2023-09-29;1893;333;30;1;6.76;CONFIRMADO;456.95
1600;2022-07-28;988;2430;80;1;34.33;CONFIRMADO;359.27
1601;2021-05-03;1084;1441;79;2;6.37;CANCELADO;432.59
1602;2022-12-13;754;897;38;4;6.81;CANCELADO;472.16
1603;2025-05-18;492;1172;17;1;40.15;CONFIRMADO;366.12
1604;2025-01-27;1248;2221;77;3;20.77;CONFIRMADO;291.79
1605;2022-05-11;1780;1520;91;2;23.45;CONFIRMADO;393.61
1606;2024-10-07;1667;194;76;4;49.32;CANCELADO;303.94
1607;2025-02-08;191;2616;58;3;41.68;CONFIRMADO;478.97
1608;2025-05-29;1963;2170;25;4;16.98;CONFIRMADO;292.56
1609;2025-06-20;948;1412;62;1;23.89;CONFIRMADO;464.58
1610;2024-06-12;338;861;47;3;16.83;CONFIRMADO;418.4
1611;2021-10-16;760;2894;55;3;23.51;CONFIRMADO;461.9
1612;2022-05-15;915;2172;89;2;19.52;CANCELADO;452.71
1613;2023-04-21;1571;2780;44;4;48.82;CONFIRMADO;336.81
1614;2022-07-10;737;454;26;4;8.09;CONFIRMADO;385.2
1615;2023-12-30;393;2051;82;1;24.8;CONFIRMADO;303.06
1616;2024-01-31;189;1882;45;3;34.74;CONFIRMADO;338.58
1617;2022-02-20;928;1375;14;2;10.39;CANCELADO;417.01
1618;2021-12-26;1050;860;40;3;35.15;CONFIRMADO;496.35
1619;2022-01-12;581;641;60;3;44.76;CONFIRMADO;304.61
1620;2024-06-07;1096;1625;85;4;16.42;CONFIRMADO;374.3
1621;2025-01-26;700;2788;8;2;26.67;CONFIRMADO;449.59
1622;2023-03-25;473;2032;82;3;36.18;CONFIRMADO;395.87
1623;2025-03-17;831;2495;47;1;43.28;CONFIRMADO;414.96
1624;2021-06-16;1875;2468;6;2;17.13;CONFIRMADO;381.16
1625;2021-02-02;478;2504;57;3;7.32;CONFIRMADO;350.73
1626;2022-04-12;1859;2360;81;4;22.48;CONFIRMADO;366.44
1627;2023-04-11;1482;2487;100;3;28.89;CONFIRMADO;340.91
1628;2023-10-28;1981;2272;98;3;25.33;CONFIRMADO;391.51
1629;2022-06-13;685;1197;100;2;8.18;CONFIRMADO;452.52
1630;2021-01-15;1393;511;73;3;43.3;CONFIRMADO;489.05
1631;2024-07-11;158;923;8;3;49.41;CONFIRMADO;457.21
1632;2021-11-11;1526;1556;7;4;5.81;CONFIRMADO;332.76
1633;2021-02-21;931;9;69;2;24.51;CONFIRMADO;293.59
1634;2024-11-03;1418;2824;14;1;27.88;CONFIRMADO;400.96
1635;2023-06-22;1678;1248;48;3;41.63;CONFIRMADO;474.74
1636;2023-08-04;884;2280;87;3;25.7;CANCELADO;496.9
1637;2023-01-10;797;1860;67;2;11.27;CONFIRMADO;349.6
1638;2022-02-19;1256;1393;67;1;12.97;CONFIRMADO;415.02
1639;2021-07-31;994;1340;2;3;20.43;CONFIRMADO;457.85
1640;2023-08-10;897;1163;25;2;17.79;CONFIRMADO;341.0
1641;2023-12-10;354;1436;36;4;45.14;CONFIRMADO;370.56
1642;2021-04-16;1401;1836;25;4;11.34;CONFIRMADO;404.5
1643;2023-09-30;1478;1431;42;3;20.55;CONFIRMADO;293.27
1644;2021-02-08;241;2663;5;3;37.94;CANCELADO;387.45
1645;2025-08-19;535;54;99;4;12.5;CONFIRMADO;409.04
1646;2022-08-01;1641;1348;18;3;16.63;CONFIRMADO;479.02
1647;2023-11-02;162;2044;70;3;42.36;CONFIRMADO;465.1
1648;2023-07-09;1439;1631;53;4;30.92;CONFIRMADO;364.16
1649;2023-05-12;852;1169;92;1;46.34;CONFIRMADO;456.63
1650;2022-11-02;1958;1823;36;2;37.51;CONFIRMADO;450.22
1651;2022-09-01;1808;2057;15;4;5.03;CONFIRMADO;294.32
1652;2024-10-27;1316;2265;57;1;35.98;CONFIRMADO;330.95
1653;2022-05-08;1651;724;89;1;33.85;CONFIRMADO;469.58
1654;2021-12-25;1955;1749;70;2;42.65;CONFIRMADO;314.98
1655;2024-09-12;1713;2972;73;2;25.41;CONFIRMADO;392.66
1656;2024-07-21;470;1035;74;3;17.46;CONFIRMADO;363.48
1657;2023-10-31;640;257;90;3;23.96;CONFIRMADO;484.65
1658;2025-02-23;1639;1344;49;4;31.71;CONFIRMADO;419.59
1659;2022-03-05;513;2306;72;4;16.76;CONFIRMADO;414.07
1660;2021-08-03;1365;797;77;4;39.93;CONFIRMADO;462.29
1661;2025-01-01;490;1301;56;4;6.96;CONFIRMADO;373.61
1662;2024-10-08;1423;2637;84;2;45.73;CONFIRMADO;391.08
1663;2025-06-04;1141;459;90;3;20.99;CONFIRMADO;441.39
1664;2021-07-04;587;1780;53;4;10.24;CONFIRMADO;335.94
1665;2025-04-27;715;2427;100;2;32.56;CONFIRMADO;291.65
1666;2022-08-27;509;723;54;1;31.1;CONFIRMADO;342.14
1667;2022-02-25;1887;2327;43;1;21.31;CONFIRMADO;314.77
1668;2023-07-24;1105;711;42;1;41.45;CONFIRMADO;434.96
1669;2023-03-30;1989;109;84;3;9.94;CONFIRMADO;380.53
1670;2021-12-26;56;1892;65;3;40.45;CONFIRMADO;376.41
1671;2022-06-04;1197;1336;62;2;25.7;CONFIRMADO;316.69
1672;2024-07-09;1182;253;4;4;44.06;CONFIRMADO;447.97
1673;2021-08-27;504;2640;90;2;27.43;CONFIRMADO;389.42
1674;2021-02-14;1639;293;94;4;22.22;CONFIRMADO;469.76
1675;2021-07-17;1556;112;62;4;17.93;CANCELADO;398.34
1676;2021-12-24;55;2564;8;3;16.8;CONFIRMADO;358.46
1677;2024-03-21;957;1130;43;3;48.36;CONFIRMADO;475.91
1678;2025-03-23;758;810;36;4;6.04;CONFIRMADO;424.37
1679;2022-05-03;1191;1119;100;4;45.3;CONFIRMADO;421.03
1680;2024-09-28;537;387;79;2;46.75;CANCELADO;410.99
1681;2021-08-31;959;2511;26;3;38.08;CONFIRMADO;399.67
1682;2023-11-29;1598;1398;79;2;15.62;CONFIRMADO;328.47
1683;2024-02-21;325;2633;4;2;44.27;CONFIRMADO;399.9
1684;2021-02-01;807;848;6;2;31.59;CONFIRMADO;335.47
1685;2022-10-29;450;267;71;4;13.77;CONFIRMADO;348.83
1686;2025-06-30;1583;166;45;4;43.74;CONFIRMADO;322.63
1687;2023-12-11;857;1206;78;2;29.43;CONFIRMADO;334.47
1688;2024-11-01;226;2752;40;2;48.79;CONFIRMADO;415.04
1689;2023-09-19;1840;1485;37;2;46.08;CONFIRMADO;338.37
1690;2024-08-27;1706;2547;40;3;39.19;CONFIRMADO;318.67
1691;2021-05-24;380;2823;71;4;23.68;CONFIRMADO;417.4
1692;2021-12-26;1822;2186;94;4;5.97;CONFIRMADO;416.63
1693;2023-01-17;31;39;89;3;21.47;CONFIRMADO;400.31
1694;2022-04-05;478;726;15;2;35.52;CONFIRMADO;409.91
1695;2023-08-31;633;1233;82;4;5.1;CONFIRMADO;417.78
1696;2025-03-06;1452;2413;84;4;14.98;CANCELADO;409.89
1697;2021-06-28;1753;2931;66;2;28.4;CONFIRMADO;334.0
1698;2021-07-10;737;1222;12;3;21.66;CONFIRMADO;343.4
1699;2023-09-19;1907;2697;65;2;33.29;CONFIRMADO;445.7
1700;2021-03-19;473;2640;64;1;19.06;CANCELADO;348.44
1701;2021-11-30;798;2612;92;2;26.97;CONFIRMADO;412.36
1702;2022-09-07;4;1325;79;1;28.71;CONFIRMADO;289.49
1703;2024-10-25;598;2061;23;2;27.4;CONFIRMADO;305.47
1704;2025-08-11;1612;800;43;4;36.26;CONFIRMADO;418.66
1705;2023-10-15;1915;373;67;3;35.76;CONFIRMADO;432.19
1706;2023-08-05;826;2540;46;3;31.96;CONFIRMADO;325.23
1707;2024-02-15;1813;923;28;2;43.87;CONFIRMADO;462.79
1708;2024-03-17;953;187;23;4;39.86;CONFIRMADO;465.8
1709;2021-04-27;522;2513;19;4;42.4;CONFIRMADO;443.99
1710;2023-02-12;1758;1406;29;3;18.77;CONFIRMADO;307.37
1711;2025-08-25;517;849;63;4;18.56;CONFIRMADO;437.69
1712;2021-12-29;1170;429;26;4;40.75;CONFIRMADO;436.9
1713;2021-08-24;1339;345;92;3;25.84;CONFIRMADO;285.49
1714;2024-07-07;848;1518;62;3;26.3;CONFIRMADO;355.19
1715;2022-11-09;1525;542;53;1;44.65;CONFIRMADO;303.09
1716;2021-11-23;1977;810;42;4;44.28;CANCELADO;318.17
1717;2021-06-18;122;1996;79;2;29.79;CANCELADO;451.58
1718;2024-01-09;1454;2016;87;2;11.38;CONFIRMADO;423.17
1719;2021-07-31;1552;2992;20;2;46.24;CONFIRMADO;386.34
1720;2022-07-09;1001;675;81;4;34.31;CONFIRMADO;332.06
1721;2023-09-16;1022;1892;83;1;9.75;CANCELADO;481.36
1722;2023-03-06;1667;452;32;1;6.46;CONFIRMADO;374.6
1723;2025-01-07;303;71;53;4;30.24;CONFIRMADO;283.31
1724;2021-10-06;1858;1795;87;4;32.63;CONFIRMADO;369.08
1725;2022-05-15;1079;2493;47;2;18.91;CONFIRMADO;447.05
1726;2025-04-02;96;137;47;3;43.0;CONFIRMADO;425.23
1727;2022-05-07;504;2045;59;3;40.32;CONFIRMADO;417.27
1728;2024-02-02;1391;2717;11;4;48.38;CONFIRMADO;457.98
1729;2022-03-23;404;2467;6;4;30.79;CONFIRMADO;306.25
1730;2022-05-04;784;2352;69;2;7.54;CONFIRMADO;454.79
1731;2024-10-07;1797;1791;95;2;26.45;CONFIRMADO;396.15
1732;2024-05-22;151;2447;9;2;11.48;CONFIRMADO;415.41
1733;2025-05-31;980;2581;33;2;20.8;CONFIRMADO;350.32
1734;2022-10-09;972;2730;59;3;11.14;CONFIRMADO;437.07
1735;2025-05-25;82;2612;78;4;29.46;CONFIRMADO;397.27
1736;2022-09-16;916;855;76;1;13.15;CONFIRMADO;304.72
1737;2024-10-09;530;455;87;3;8.76;CONFIRMADO;429.0
1738;2021-01-29;1693;2078;4;1;21.96;CONFIRMADO;476.16
1739;2021-06-01;1220;2546;62;1;16.39;CONFIRMADO;476.82
1740;2023-08-19;826;93;22;2;43.75;CONFIRMADO;454.56
1741;2025-01-08;661;1178;87;3;39.57;CONFIRMADO;301.86
1742;2022-06-30;562;2808;9;3;5.66;CONFIRMADO;305.24
1743;2021-09-05;1040;2556;85;3;16.11;CANCELADO;370.26
1744;2023-01-27;1146;2470;97;4;11.62;CONFIRMADO;298.35
1745;2023-08-23;1351;1595;45;1;13.62;CONFIRMADO;300.37
1746;2023-01-12;1180;187;54;1;6.91;CANCELADO;451.9
1747;2023-11-12;1239;1867;63;2;32.55;CONFIRMADO;283.53
1748;2024-12-07;1249;1594;86;3;48.43;CONFIRMADO;390.68
1749;2022-04-04;1764;232;42;4;31.54;CONFIRMADO;365.47
1750;2022-12-19;1278;13;20;1;12.64;CONFIRMADO;346.28
1751;2025-06-15;368;2872;11;2;12.4;CONFIRMADO;314.13
1752;2023-05-20;615;1170;60;2;42.41;CONFIRMADO;351.13
1753;2021-02-06;202;2541;9;3;38.39;CONFIRMADO;307.09
1754;2025-05-26;334;1654;27;1;29.06;CONFIRMADO;421.49
1755;2024-11-15;145;2016;8;3;38.56;CONFIRMADO;315.13
1756;2023-03-24;116;764;51;1;16.34;CONFIRMADO;360.99
1757;2023-03-20;1552;238;61;1;46.03;CONFIRMADO;487.48
1758;2023-02-02;90;1950;19;4;6.96;CONFIRMADO;488.3
1759;2023-10-23;1918;1027;78;3;48.34;CONFIRMADO;491.51
1760;2025-03-10;1028;13;4;1;23.39;CONFIRMADO;465.19
1761;2021-10-23;1592;1039;39;3;20.73;CONFIRMADO;456.74
1762;2021-08-14;1417;937;76;4;28.2;CANCELADO;361.03
1763;2024-09-23;245;291;86;4;8.09;CONFIRMADO;299.4
1764;2025-06-10;1;1794;16;2;45.73;CONFIRMADO;386.36
1765;2021-03-06;1488;1101;45;2;19.83;CONFIRMADO;471.02
1766;2022-08-21;1539;601;41;4;24.27;CONFIRMADO;373.21
1767;2021-04-23;1144;821;93;2;48.05;CANCELADO;443.07
1768;2022-07-14;1635;696;17;4;19.43;CONFIRMADO;322.88
1769;2024-10-03;490;2812;31;1;15.21;CONFIRMADO;460.29
1770;2021-02-18;842;106;11;3;9.34;CONFIRMADO;470.25
1771;2024-09-25;1162;1040;50;2;45.89;CONFIRMADO;430.05
1772;2021-06-20;1265;2135;71;1;21.03;CANCELADO;342.48
1773;2022-06-07;1831;2082;15;2;47.28;CONFIRMADO;473.34
1774;2024-01-30;1770;663;31;3;34.52;CONFIRMADO;428.81
1775;2022-03-29;101;2576;43;3;27.01;CONFIRMADO;324.26
1776;2023-12-03;1506;2589;88;4;47.24;CONFIRMADO;330.18
1777;2025-02-07;1014;2500;91;3;45.55;CONFIRMADO;466.98
1778;2024-09-05;317;1177;93;3;46.64;CONFIRMADO;479.74
1779;2021-10-27;399;977;69;3;15.01;CONFIRMADO;299.24
1780;2023-07-20;261;2892;95;1;12.53;CONFIRMADO;460.6
1781;2021-09-25;995;918;12;1;18.7;CONFIRMADO;310.83
1782;2023-09-24;1018;1550;63;4;20.5;CONFIRMADO;283.03
1783;2021-01-18;1319;1263;5;3;8.32;CONFIRMADO;434.77
1784;2024-07-18;199;1477;95;1;40.27;CONFIRMADO;423.35
1785;2024-03-31;1488;123;61;1;28.85;CONFIRMADO;495.55
1786;2023-04-14;24;2126;90;1;46.21;CONFIRMADO;308.4
1787;2023-01-07;875;1686;94;3;42.73;CONFIRMADO;425.72
1788;2025-07-26;1855;127;60;1;39.23;CONFIRMADO;480.22
1789;2022-10-15;1322;791;30;4;12.09;CONFIRMADO;331.07
1790;2022-12-03;1278;119;33;1;39.58;CONFIRMADO;496.69
1791;2024-12-12;1461;165;49;4;18.92;CONFIRMADO;457.61
1792;2023-10-12;1131;2681;31;1;16.0;CONFIRMADO;346.93
1793;2024-09-16;211;2030;76;4;11.79;CONFIRMADO;397.96
1794;2022-05-22;1599;618;80;2;13.9;CONFIRMADO;447.91
1795;2021-05-06;982;168;41;4;6.51;CONFIRMADO;458.33
1796;2024-10-27;1537;1982;69;3;44.54;CONFIRMADO;437.21
1797;2023-12-14;1456;374;50;2;48.71;CONFIRMADO;423.3
1798;2022-08-06;139;1280;45;1;23.32;CANCELADO;376.32
1799;2022-09-27;287;1357;91;4;9.0;CONFIRMADO;358.44
1800;2021-08-27;674;2349;22;1;19.16;CANCELADO;363.99
1801;2022-07-01;1510;940;77;3;8.94;CANCELADO;337.37
1802;2021-11-16;1012;2551;71;3;18.21;CONFIRMADO;430.84
1803;2025-03-11;763;293;62;2;18.32;CONFIRMADO;410.48
1804;2021-04-20;1146;1928;90;3;17.9;CONFIRMADO;488.56
1805;2025-06-13;1833;1246;55;2;24.25;CONFIRMADO;315.89
1806;2022-03-23;1607;615;60;1;13.98;CONFIRMADO;417.65
1807;2024-06-07;243;2011;62;1;21.38;CANCELADO;318.36
1808;2023-07-09;563;2767;82;4;18.8;CANCELADO;358.14
1809;2021-05-21;1439;2892;40;3;27.59;CONFIRMADO;408.82
1810;2023-12-17;554;657;1;3;23.52;CONFIRMADO;495.74
1811;2022-01-02;870;1794;79;2;44.91;CANCELADO;329.7
1812;2024-06-27;597;1470;30;3;9.05;CONFIRMADO;486.63
1813;2021-12-16;1040;89;82;3;7.48;CONFIRMADO;465.56
1814;2025-08-26;403;1402;55;1;11.14;CONFIRMADO;316.98
1815;2024-03-14;1779;493;95;3;12.74;CONFIRMADO;461.42
1816;2023-07-15;740;930;25;2;37.17;CONFIRMADO;471.13
1817;2022-04-01;901;1881;61;1;15.92;CONFIRMADO;305.42
1818;2022-04-04;1363;1969;41;2;46.12;CONFIRMADO;436.14
1819;2022-07-16;1220;1687;40;3;43.44;CANCELADO;418.44
1820;2023-01-11;1710;247;12;4;16.39;CONFIRMADO;311.98
1821;2023-02-24;189;1354;92;3;7.53;CONFIRMADO;306.54
1822;2021-07-27;1617;1547;95;3;29.81;CONFIRMADO;382.44
1823;2023-10-12;850;1241;85;4;30.28;CANCELADO;443.38
1824;2023-12-13;167;1631;55;1;6.4;CONFIRMADO;423.32
1825;2022-03-16;148;2352;20;1;14.75;CONFIRMADO;488.82
1826;2025-01-28;807;444;86;2;7.54;CONFIRMADO;472.78
1827;2025-08-01;1191;1376;83;2;25.06;CONFIRMADO;347.09
1828;2024-08-23;1063;2957;86;2;42.99;CONFIRMADO;355.9
1829;2021-06-29;555;772;93;2;15.06;CONFIRMADO;487.2
1830;2024-07-22;1883;148;88;4;15.53;CANCELADO;314.29
1831;2025-08-19;1292;2679;96;3;13.72;CANCELADO;420.66
1832;2025-08-07;740;1172;51;1;36.44;CONFIRMADO;357.81
1833;2022-02-16;726;276;17;4;40.46;CONFIRMADO;431.42
1834;2023-08-01;1043;2378;5;3;36.88;CONFIRMADO;302.64
1835;2021-03-27;1359;1940;65;1;12.34;CONFIRMADO;341.39
1836;2024-07-19;914;2782;17;1;35.88;CONFIRMADO;386.85
1837;2023-03-28;1633;1694;35;3;29.42;CONFIRMADO;358.11
1838;2025-04-02;107;1404;70;1;9.15;CONFIRMADO;470.35
1839;2025-05-01;1671;490;81;4;6.22;CONFIRMADO;460.68
1840;2024-08-19;1541;2763;37;2;7.78;CONFIRMADO;491.81
1841;2023-02-26;1318;1388;100;2;6.52;CONFIRMADO;460.67
1842;2025-06-02;135;678;42;1;27.74;CONFIRMADO;454.01
1843;2021-09-05;1543;2937;1;4;41.02;CONFIRMADO;425.48
1844;2025-03-21;631;2128;50;4;36.21;CONFIRMADO;361.11
1845;2024-10-17;940;1942;35;3;17.58;CANCELADO;488.16
1846;2023-07-01;1001;2317;46;4;30.06;CONFIRMADO;295.2
1847;2022-02-04;199;1759;46;1;17.41;CONFIRMADO;442.57
1848;2024-11-05;1119;342;62;1;30.01;CONFIRMADO;349.3
1849;2023-01-29;121;2798;81;4;11.18;CANCELADO;392.29
1850;2022-08-09;303;1961;44;2;21.05;CONFIRMADO;350.43
1851;2021-11-10;1200;1585;94;2;10.68;CONFIRMADO;481.27
1852;2023-02-06;1513;2137;28;4;14.9;CONFIRMADO;406.85
1853;2024-08-05;854;2741;96;3;31.96;CONFIRMADO;302.58
1854;2021-04-08;1025;2171;26;3;5.66;CONFIRMADO;489.02
1855;2022-05-20;1068;570;93;3;36.61;CONFIRMADO;286.6
1856;2022-12-08;1321;1308;45;1;15.12;CONFIRMADO;438.0
1857;2025-03-09;384;2764;75;1;17.97;CONFIRMADO;357.9
1858;2021-02-28;882;2309;70;1;36.38;CONFIRMADO;431.12
1859;2024-01-15;1831;249;11;1;6.97;CONFIRMADO;391.18
1860;2023-05-16;736;671;49;4;7.31;CONFIRMADO;354.23
1861;2022-09-25;1174;1492;75;2;23.86;CONFIRMADO;498.03
1862;2022-11-15;1353;278;15;4;5.25;CONFIRMADO;439.98
1863;2022-01-21;960;1439;35;1;5.99;CONFIRMADO;413.78
1864;2021-01-21;1553;1775;81;3;11.31;CANCELADO;307.57
1865;2024-09-15;551;500;58;3;11.35;CONFIRMADO;477.31
1866;2022-05-02;37;2487;83;3;9.35;CONFIRMADO;325.97
1867;2021-02-08;1693;2547;41;3;33.85;CONFIRMADO;330.44
1868;2025-07-24;1679;1255;87;4;38.44;CONFIRMADO;364.65
1869;2021-09-18;416;1317;7;1;18.05;CONFIRMADO;359.18
1870;2022-10-05;311;1093;75;4;18.89;CONFIRMADO;446.28
1871;2021-08-03;1777;1004;62;3;19.64;CANCELADO;340.3
1872;2022-03-03;1820;2993;56;1;29.21;CANCELADO;421.59
1873;2022-06-04;483;2444;64;1;48.43;CONFIRMADO;401.27
1874;2024-06-16;1545;867;63;3;44.81;CONFIRMADO;308.34
1875;2022-04-11;1228;1082;73;4;45.6;CONFIRMADO;280.77
1876;2023-07-04;142;298;95;4;16.35;CONFIRMADO;298.68
1877;2022-04-01;934;2152;46;2;47.48;CONFIRMADO;454.45
1878;2022-04-19;695;1110;86;1;29.32;CANCELADO;472.04
1879;2021-07-16;1094;2198;5;2;40.74;CONFIRMADO;422.51
1880;2024-06-11;1713;1797;89;3;27.52;CONFIRMADO;405.79
1881;2021-05-08;1931;1595;84;3;22.0;CONFIRMADO;456.66
1882;2025-03-10;505;2279;50;3;6.67;CANCELADO;342.48
1883;2024-08-03;945;236;51;4;25.4;CONFIRMADO;439.24
1884;2025-01-01;1912;2782;67;3;30.96;CONFIRMADO;437.57
1885;2021-07-29;570;469;52;1;25.95;CONFIRMADO;494.54
1886;2025-07-12;897;2728;34;2;9.21;CONFIRMADO;363.07
1887;2024-11-11;1035;2050;2;4;49.21;CONFIRMADO;401.81
1888;2023-09-27;1667;2935;38;3;37.76;CONFIRMADO;343.04
1889;2022-05-21;1449;2192;55;1;18.82;CONFIRMADO;361.27
1890;2025-01-26;449;165;62;1;35.5;CONFIRMADO;373.24
1891;2023-08-09;823;1259;27;4;24.64;CONFIRMADO;489.99
1892;2024-03-02;880;2749;49;3;10.61;CONFIRMADO;334.05
1893;2021-06-16;829;1122;63;2;31.14;CONFIRMADO;378.84
1894;2023-12-27;1463;1778;2;2;31.63;CONFIRMADO;419.97
1895;2023-09-26;1406;2323;79;3;34.27;CONFIRMADO;463.41
1896;2022-12-08;18;1329;3;4;33.36;CONFIRMADO;356.55
1897;2021-08-16;1446;2531;42;2;12.63;CANCELADO;469.75
1898;2023-10-21;466;734;20;3;49.17;CONFIRMADO;428.08
1899;2021-10-17;1598;1734;72;4;48.06;CONFIRMADO;339.29
1900;2025-02-03;1932;2201;42;2;36.85;CONFIRMADO;320.24
1901;2021-10-31;90;2160;43;2;47.55;CONFIRMADO;342.57
1902;2022-09-15;1311;862;31;1;18.16;CONFIRMADO;407.4
1903;2022-04-18;1678;70;35;3;42.88;CONFIRMADO;469.09
1904;2023-04-02;1689;1956;21;3;18.9;CONFIRMADO;387.48
1905;2025-07-28;1063;1327;88;1;36.58;CONFIRMADO;371.28
1906;2023-12-28;1872;1869;91;1;39.02;CONFIRMADO;356.96
1907;2025-03-20;1441;2345;57;4;34.29;CANCELADO;386.39
1908;2025-04-09;1686;277;100;2;25.81;CONFIRMADO;323.22
1909;2023-04-28;1908;1653;11;3;5.19;CONFIRMADO;331.83
1910;2021-07-29;1395;1323;93;2;20.57;CONFIRMADO;312.49
1911;2022-07-16;670;1761;46;4;17.96;CONFIRMADO;352.01
1912;2021-09-01;364;553;73;3;48.39;CONFIRMADO;355.85
1913;2025-02-22;1295;173;17;2;23.48;CONFIRMADO;308.81
1914;2021-10-31;1207;1335;51;2;32.57;CONFIRMADO;418.51
1915;2022-02-19;1559;2292;8;1;23.83;CONFIRMADO;398.24
1916;2021-07-24;1257;2550;69;4;20.84;CONFIRMADO;493.56
1917;2024-06-21;1883;2779;58;2;14.39;CONFIRMADO;329.76
1918;2024-03-06;866;1155;15;3;20.16;CONFIRMADO;487.69
1919;2023-11-01;48;361;63;1;8.63;CONFIRMADO;346.48
1920;2021-01-14;1038;2137;15;2;36.15;CONFIRMADO;436.35
1921;2024-06-30;461;1705;2;2;29.43;CONFIRMADO;404.53
1922;2023-11-16;1211;996;49;1;20.08;CONFIRMADO;425.64
1923;2022-08-23;1440;335;86;1;33.1;CONFIRMADO;444.52
1924;2024-10-28;902;737;35;4;17.79;CANCELADO;437.8
1925;2024-02-24;719;772;82;3;10.42;CONFIRMADO;317.23
1926;2023-03-12;1888;2104;73;4;19.98;CONFIRMADO;298.15
1927;2021-05-14;1604;1605;10;2;35.9;CANCELADO;325.68
1928;2023-07-22;1883;1067;96;4;45.54;CONFIRMADO;420.61
1929;2025-05-07;1511;2397;56;4;26.8;CANCELADO;335.89
1930;2022-10-19;1082;1682;83;1;7.79;CONFIRMADO;291.51
1931;2024-04-02;1289;950;8;3;28.23;CONFIRMADO;334.97
1932;2022-05-28;1262;246;57;4;10.59;CONFIRMADO;474.16
1933;2023-08-10;668;2065;72;2;17.72;CANCELADO;451.45
1934;2024-05-19;781;2013;69;1;24.71;CONFIRMADO;288.49
1935;2025-07-20;93;2418;20;2;30.08;CONFIRMADO;362.37
1936;2022-01-17;1942;2338;98;4;9.69;CONFIRMADO;332.71
1937;2024-01-18;1223;2999;36;3;17.39;CONFIRMADO;393.43
1938;2021-07-31;494;1803;52;4;19.25;CONFIRMADO;392.74
1939;2021-08-26;796;859;90;3;12.88;CONFIRMADO;389.87
1940;2022-02-21;825;2491;88;4;41.69;CONFIRMADO;460.25
1941;2023-03-25;1618;2739;16;3;34.84;CONFIRMADO;359.0
1942;2021-03-15;1613;1343;25;4;5.41;CONFIRMADO;394.05
1943;2025-08-17;1330;2515;52;3;17.86;CONFIRMADO;433.18
1944;2023-06-15;1768;2807;19;2;14.73;CONFIRMADO;467.07
1945;2021-01-05;1384;2877;82;1;12.29;CANCELADO;482.18
1946;2025-07-03;1066;799;38;4;37.49;CONFIRMADO;308.98
1947;2025-06-16;1823;1753;78;3;29.99;CONFIRMADO;400.24
1948;2023-12-27;1592;1606;22;3;21.66;CANCELADO;479.66
1949;2024-04-09;343;546;3;2;20.15;CONFIRMADO;424.89
1950;2022-08-05;116;889;54;1;13.53;CONFIRMADO;329.77
1951;2023-09-01;1824;479;48;4;42.25;CONFIRMADO;322.32
1952;2025-09-01;1016;2200;25;2;24.59;CONFIRMADO;280.49
1953;2024-01-27;1846;2605;39;4;46.56;CANCELADO;408.84
1954;2022-12-12;1190;2628;49;3;37.15;CONFIRMADO;434.73
1955;2024-06-18;377;973;62;3;35.59;CONFIRMADO;384.8
1956;2022-08-07;41;2254;43;2;35.81;CONFIRMADO;342.4
1957;2024-12-15;1709;896;55;2;38.37;CONFIRMADO;408.2
1958;2023-10-17;747;2178;40;2;11.24;CONFIRMADO;469.39
1959;2023-04-22;1868;2720;68;2;18.35;CONFIRMADO;409.57
1960;2024-08-26;371;1196;29;3;38.75;CONFIRMADO;292.4
1961;2023-04-11;1068;2092;87;3;36.58;CONFIRMADO;310.3
